ID,age,job_id,id_marital,id_education,default,balance,housing,loan,id_contact,day,month,duration,campaign,pdays,previous,id_poutcome,target
2574,38,4,M,S,no,171,yes,yes,U,20,may,172,1,-1,0,U,no
2575,27,2,S,S,no,259,yes,no,U,23,may,78,10,-1,0,U,no
2576,45,4,M,S,no,827,yes,no,U,15,may,319,5,-1,0,U,no
2577,31,2,S,S,no,469,no,yes,C,2,feb,111,1,-1,0,U,no
2578,39,4,M,P,no,2226,yes,no,U,6,may,158,1,-1,0,U,no
2579,42,6,M,S,no,0,no,no,C,29,aug,82,12,-1,0,U,no
2580,46,3,M,T,no,477,yes,no,U,20,may,128,6,-1,0,U,no
2581,36,2,M,S,no,42,yes,no,U,8,may,102,4,-1,0,U,no
2582,30,3,S,T,no,775,yes,no,U,16,jun,124,2,-1,0,U,no
2583,32,4,M,S,no,9,yes,no,C,17,apr,334,2,-1,0,U,no
2584,52,6,M,T,no,2557,no,no,C,28,jan,134,5,204,2,S,yes
2585,31,3,M,T,no,2395,no,no,C,27,apr,218,1,-1,0,U,no
2586,60,3,M,P,no,4895,no,no,U,9,jun,313,1,-1,0,U,no
2587,35,4,S,S,no,376,yes,yes,U,6,may,207,3,-1,0,U,no
2588,38,3,M,T,no,389,yes,no,U,6,may,262,1,-1,0,U,no
2589,46,3,D,T,no,134,no,no,C,19,aug,134,2,-1,0,U,no
2590,45,7,D,T,no,1273,yes,yes,U,11,jun,197,3,-1,0,U,no
2591,59,2,M,S,no,0,yes,no,C,12,may,214,3,-1,0,U,no
2592,34,3,M,T,no,2892,yes,yes,C,30,jul,1165,7,-1,0,U,no
2593,33,6,D,S,no,0,yes,no,C,7,may,177,2,-1,0,U,no
2594,46,3,S,S,no,295,yes,no,U,23,may,141,6,-1,0,U,no
2595,48,8,M,S,no,292,yes,yes,C,29,jul,164,6,-1,0,U,no
2596,31,2,S,S,no,85,no,no,C,16,jul,151,1,-1,0,U,no
2597,32,6,M,S,no,4,no,no,C,4,feb,145,2,260,4,F,no
2598,35,4,D,P,no,-587,yes,no,U,26,may,111,1,-1,0,U,no
2599,36,4,S,P,no,367,no,no,C,2,feb,217,1,221,1,F,no
2600,52,3,M,T,no,-1224,yes,no,C,7,may,253,4,-1,0,U,no
2601,45,3,D,T,no,959,no,no,U,18,jun,74,1,-1,0,U,no
2602,34,3,M,T,no,0,no,no,C,20,aug,263,2,-1,0,U,no
2603,25,4,M,P,yes,-589,yes,no,U,3,jun,233,1,-1,0,U,no
2604,26,3,S,T,no,-8,no,no,C,13,aug,402,2,-1,0,U,no
2605,57,3,M,U,no,0,no,no,C,30,sep,585,1,-1,0,U,no
2606,48,3,M,P,no,247,yes,yes,U,14,may,145,1,-1,0,U,no
2607,48,6,M,U,no,5543,no,no,U,16,jun,143,5,-1,0,U,no
2608,32,4,M,P,no,642,no,yes,C,8,jul,524,1,-1,0,U,no
2609,58,11,M,S,no,11,no,no,C,11,aug,270,1,-1,0,U,no
2610,57,3,M,P,no,-226,yes,no,U,4,jun,272,1,-1,0,U,no
2611,31,7,M,T,no,5191,no,no,C,20,nov,187,2,-1,0,U,no
2612,33,4,S,S,no,-320,no,no,C,18,may,268,2,-1,0,U,no
2613,53,7,M,T,no,2289,yes,yes,C,17,nov,183,1,-1,0,U,no
2614,36,8,M,S,no,725,yes,no,C,27,feb,123,3,99,8,F,no
2615,32,6,S,T,no,705,yes,no,C,20,apr,20,4,-1,0,U,no
2616,45,4,M,S,no,776,yes,no,C,6,feb,232,4,253,1,F,no
2617,35,1,M,T,no,816,yes,no,C,19,nov,547,7,-1,0,U,no
2618,41,2,M,S,no,171,no,no,C,21,jul,71,9,-1,0,U,no
2619,54,2,M,S,no,812,no,no,C,31,jul,113,6,-1,0,U,no
2620,49,2,M,S,no,823,no,no,C,8,aug,780,4,-1,0,U,yes
2621,28,6,S,S,no,1453,yes,no,C,12,may,246,1,343,1,O,no
2622,24,4,S,U,no,431,yes,no,U,3,jun,108,12,-1,0,U,no
2623,30,8,S,S,no,1009,yes,no,C,29,jan,253,1,-1,0,U,no
2624,32,5,M,P,no,286,yes,no,C,6,aug,175,1,-1,0,U,no
2625,53,7,M,T,no,22370,yes,no,U,15,may,106,1,-1,0,U,no
2626,42,4,M,P,no,2111,yes,no,C,7,may,86,2,-1,0,U,no
2627,48,4,M,P,no,5366,yes,no,U,21,may,248,3,-1,0,U,no
2628,33,6,M,S,no,181,yes,yes,T,28,jul,265,2,-1,0,U,no
2629,31,4,D,S,no,-452,yes,no,U,26,may,182,5,-1,0,U,no
2630,56,1,D,P,no,1770,no,no,C,5,feb,916,3,-1,0,U,no
2631,58,11,M,P,no,0,no,no,C,4,aug,506,1,-1,0,U,no
2632,37,8,S,S,no,-296,yes,no,C,20,apr,81,1,-1,0,U,no
2633,59,3,M,P,no,2358,yes,no,C,17,apr,30,1,-1,0,U,no
2634,50,3,S,T,no,1200,no,no,C,14,aug,904,3,-1,0,U,yes
2635,39,10,S,P,no,109,yes,no,U,6,may,699,3,-1,0,U,no
2636,30,6,M,S,no,616,yes,no,C,6,may,19,1,-1,0,U,no
2637,47,2,D,S,no,4906,yes,no,U,14,may,389,1,-1,0,U,no
2638,44,5,M,S,no,313,no,no,C,6,aug,211,4,-1,0,U,no
2639,38,4,M,P,no,290,yes,no,C,16,apr,283,1,-1,0,U,no
2640,50,3,M,T,no,1240,no,no,C,12,aug,474,2,-1,0,U,no
2641,27,8,S,T,no,3672,yes,no,C,15,may,157,2,351,5,F,no
2642,73,11,M,S,no,19,no,no,C,5,nov,509,2,-1,0,U,no
2643,46,4,M,P,no,143,yes,no,U,7,may,279,1,-1,0,U,no
2644,56,11,D,S,no,212,no,yes,T,17,jul,27,1,-1,0,U,no
2645,36,3,M,T,no,9,no,no,C,11,aug,386,4,-1,0,U,yes
2646,33,4,M,P,no,3074,no,no,C,18,nov,679,1,-1,0,U,no
2647,40,3,M,T,no,1734,yes,no,U,2,jun,169,1,-1,0,U,no
2648,52,3,M,T,no,575,no,no,U,3,jun,315,1,-1,0,U,no
2649,51,4,M,S,no,397,yes,no,C,20,aug,293,2,-1,0,U,no
2650,33,4,M,S,no,640,yes,no,C,3,feb,439,3,-1,0,U,no
2651,54,2,M,S,no,158,yes,no,U,19,may,198,1,-1,0,U,no
2652,44,3,M,S,no,2984,yes,no,U,15,may,770,2,-1,0,U,no
2653,50,7,M,S,no,1011,yes,no,T,30,jul,340,2,-1,0,U,no
2654,45,4,S,S,no,0,yes,no,C,26,apr,1472,1,192,4,F,yes
2655,36,3,M,T,no,1133,yes,no,C,4,aug,293,1,181,2,O,yes
2656,42,6,M,S,no,4945,yes,no,C,2,mar,311,2,-1,0,U,yes
2657,37,6,M,S,no,712,yes,no,C,18,nov,291,2,-1,0,U,no
2658,28,2,S,S,no,-427,yes,yes,U,21,may,965,2,-1,0,U,no
2659,56,8,M,S,no,2146,no,yes,U,9,jun,594,1,-1,0,U,no
2660,59,8,M,S,no,92,yes,no,C,12,may,139,2,350,1,F,no
2661,32,1,M,S,no,10,yes,no,U,6,may,501,4,-1,0,U,no
2662,57,11,M,P,no,1238,yes,no,C,15,jul,274,1,-1,0,U,no
2663,49,8,S,S,no,981,yes,no,T,21,nov,10,3,-1,0,U,no
2664,56,7,M,U,no,575,no,no,U,20,jun,18,2,-1,0,U,no
2665,48,8,D,U,no,-70,no,no,C,14,may,243,1,-1,0,U,no
2666,27,9,S,T,no,3733,yes,no,C,22,may,198,1,98,6,S,yes
2667,31,3,S,T,no,574,yes,no,C,16,jul,410,2,-1,0,U,no
2668,28,4,S,S,no,43,no,no,U,19,may,190,1,-1,0,U,no
2669,36,3,M,T,no,428,no,no,U,28,may,121,1,-1,0,U,no
2670,58,10,M,P,no,0,yes,no,T,9,jul,148,1,-1,0,U,no
2671,46,8,M,S,no,0,yes,yes,C,20,apr,239,2,259,2,F,no
2672,32,3,S,T,no,474,yes,no,C,7,aug,90,3,-1,0,U,no
2673,39,2,M,S,no,-540,no,no,U,6,jun,29,1,-1,0,U,no
2674,35,5,M,T,no,560,yes,no,C,2,apr,58,1,136,1,F,no
2675,31,3,M,T,no,325,yes,no,C,18,jul,1139,2,-1,0,U,yes
2676,29,3,S,T,no,437,no,no,C,5,aug,504,1,92,1,S,yes
2677,48,4,M,P,no,574,no,no,C,5,aug,348,1,-1,0,U,no
2678,60,11,M,P,no,0,no,no,T,30,jul,130,3,-1,0,U,no
2679,74,11,M,S,no,935,no,no,C,26,jan,100,1,104,1,O,no
2680,30,2,M,S,no,699,yes,no,U,29,may,544,1,-1,0,U,no
2681,52,8,S,P,no,0,no,no,U,19,may,182,11,-1,0,U,no
2682,24,4,M,S,no,-220,yes,no,C,2,apr,90,1,-1,0,U,no
2683,29,2,M,S,no,11417,yes,no,U,28,may,272,2,-1,0,U,no
2684,33,10,M,P,no,212,yes,no,C,11,jul,260,2,-1,0,U,no
2685,34,4,M,S,no,67,yes,yes,U,8,may,672,3,-1,0,U,no
2686,45,8,D,S,no,0,no,no,C,29,oct,264,1,-1,0,U,yes
2687,31,4,M,S,no,0,no,yes,T,15,jul,275,2,-1,0,U,no
2688,45,6,M,S,no,1673,no,no,C,23,oct,76,1,-1,0,U,no
2689,27,2,M,S,no,-1202,yes,no,U,4,jun,749,2,-1,0,U,no
2690,30,3,S,T,no,4213,no,no,C,25,aug,142,4,-1,0,U,no
2691,45,4,M,P,no,0,no,no,C,26,aug,454,2,-1,0,U,no
2692,57,4,M,S,no,1521,yes,yes,C,18,may,102,2,178,5,F,no
2693,34,3,M,T,no,1310,no,no,T,30,jan,521,3,158,7,O,no
2694,40,8,M,S,no,0,yes,yes,C,17,nov,57,1,-1,0,U,no
2695,39,3,M,T,no,399,no,no,C,9,apr,504,1,-1,0,U,no
2696,46,6,M,T,no,405,no,no,C,11,aug,138,3,-1,0,U,no
2697,55,3,D,T,no,9756,yes,no,C,5,jun,103,2,95,1,O,yes
2698,25,3,S,T,no,2506,no,no,C,17,feb,485,1,-1,0,U,yes
2699,34,3,M,T,no,697,no,no,C,5,aug,166,1,-1,0,U,no
2700,37,4,M,P,no,403,yes,no,C,8,may,318,2,338,1,S,no
2701,64,11,D,T,no,890,no,no,C,3,jul,531,3,-1,0,U,no
2702,45,6,D,S,no,809,yes,no,C,13,may,155,2,363,4,F,no
2703,57,10,M,S,no,158,yes,no,T,10,jul,73,1,-1,0,U,no
2704,21,9,S,U,no,137,yes,no,U,12,may,198,3,-1,0,U,no
2705,58,10,M,S,no,2705,no,no,T,14,aug,137,1,-1,0,U,no
2706,41,4,S,S,no,75,yes,no,U,1,jul,479,9,-1,0,U,yes
2707,41,3,M,U,no,2457,yes,no,U,9,may,285,1,-1,0,U,no
2708,58,3,M,T,no,541,yes,no,C,8,may,98,1,-1,0,U,no
2709,33,3,M,T,no,287,yes,no,C,15,may,199,2,274,3,O,no
2710,32,3,M,T,no,273,yes,yes,C,18,jul,97,3,-1,0,U,no
2711,44,2,D,S,no,0,yes,no,U,4,jun,389,5,-1,0,U,no
2712,47,12,M,U,no,677,no,no,C,7,aug,384,1,99,4,S,no
2713,41,5,M,P,no,340,no,no,U,6,jun,37,3,-1,0,U,no
2714,54,6,M,T,no,98,no,no,C,8,aug,420,4,-1,0,U,no
2715,47,6,D,T,no,477,yes,no,T,7,may,973,1,366,1,F,no
2716,32,3,S,T,no,2629,no,no,C,28,aug,77,4,-1,0,U,no
2717,59,10,M,T,no,0,no,yes,C,29,jul,376,2,-1,0,U,no
2718,29,6,S,T,no,2325,no,no,C,2,feb,125,1,-1,0,U,yes
2719,48,2,M,S,yes,-20,no,no,C,20,aug,142,2,-1,0,U,no
2720,32,6,S,S,no,230,yes,no,C,18,may,442,1,266,8,F,yes
2721,46,3,D,S,no,-852,no,yes,C,29,aug,728,2,-1,0,U,no
2722,31,4,S,P,no,-280,no,no,U,21,may,281,3,-1,0,U,no
2723,53,4,M,S,no,25,no,no,C,22,aug,528,2,-1,0,U,yes
2724,34,6,S,T,no,9851,yes,no,C,20,nov,128,5,-1,0,U,no
2725,48,2,S,U,no,5095,yes,no,U,16,jun,71,1,-1,0,U,no
2726,32,6,M,S,no,687,no,no,C,20,aug,161,4,-1,0,U,no
2727,31,3,M,S,no,1368,yes,no,C,12,aug,129,4,-1,0,U,no
2728,27,4,S,P,no,-179,yes,no,C,15,may,54,2,-1,0,U,no
2729,60,8,M,S,no,-396,yes,no,C,11,may,443,1,350,1,F,no
2730,34,4,S,T,no,1011,yes,no,U,6,may,136,1,-1,0,U,no
2731,52,5,M,S,no,9,no,yes,U,6,jun,44,1,-1,0,U,no
2732,48,4,M,S,no,1159,yes,yes,C,15,may,1181,9,-1,0,U,no
2733,45,6,M,P,no,-322,no,no,U,9,jun,225,2,-1,0,U,no
2734,54,6,D,S,no,1114,yes,no,C,30,jan,81,1,-1,0,U,no
2735,52,2,M,S,no,2072,no,no,C,10,jul,224,1,-1,0,U,no
2736,47,7,M,T,no,459,yes,no,C,29,jul,189,4,-1,0,U,no
2737,54,12,M,S,no,1157,no,no,C,26,may,98,2,-1,0,U,no
2738,34,4,M,S,no,8309,yes,yes,C,19,nov,50,1,-1,0,U,no
2739,39,6,S,T,no,1043,no,no,C,18,aug,195,10,-1,0,U,no
2740,46,6,M,S,no,2098,no,no,C,7,aug,110,2,-1,0,U,no
2741,26,1,S,S,no,461,no,no,C,28,jan,214,1,-1,0,U,no
2742,37,6,S,S,no,61,yes,no,U,19,may,182,8,-1,0,U,no
2743,47,4,M,S,no,1203,yes,no,C,17,apr,239,2,-1,0,U,no
2744,35,6,M,S,no,1067,no,yes,C,12,aug,179,6,-1,0,U,no
2745,57,1,M,P,no,0,no,no,U,9,jun,540,1,-1,0,U,no
2746,34,3,M,T,no,1657,yes,no,C,18,may,566,2,356,4,F,no
2747,47,6,M,S,no,1219,no,no,C,18,aug,697,4,-1,0,U,yes
2748,27,6,M,S,no,7,yes,no,U,15,may,98,2,-1,0,U,no
2749,40,4,M,S,no,-839,yes,yes,C,16,jul,1018,2,-1,0,U,yes
2750,39,6,M,S,no,994,no,no,C,5,feb,221,1,241,1,F,no
2751,36,7,M,T,no,6,no,no,T,30,oct,246,1,-1,0,U,no
2752,42,6,S,S,no,0,no,no,C,21,aug,656,2,-1,0,U,no
2753,23,4,S,P,no,8627,yes,no,U,3,jun,281,1,-1,0,U,no
2754,34,3,M,T,no,133,yes,no,U,8,may,65,1,-1,0,U,no
2755,34,4,M,S,no,247,yes,yes,U,26,may,193,5,-1,0,U,no
2756,49,2,M,S,no,1114,no,no,C,17,nov,283,1,-1,0,U,no
2757,57,4,M,P,no,1592,no,yes,U,20,jun,78,4,-1,0,U,no
2758,59,11,M,U,no,0,no,no,U,8,may,425,6,-1,0,U,no
2759,57,8,M,T,no,46,no,no,C,7,aug,238,2,-1,0,U,no
2760,34,4,M,S,no,1221,yes,no,C,6,may,182,1,90,8,F,no
2761,61,3,M,S,no,985,no,no,C,18,aug,998,6,-1,0,U,yes
2762,35,4,D,S,no,0,yes,no,U,8,may,477,1,-1,0,U,no
2763,42,3,M,T,no,520,no,no,C,4,nov,158,1,-1,0,U,no
2764,57,2,M,T,no,10,no,no,T,8,jul,320,3,-1,0,U,no
2765,42,4,M,S,no,2157,yes,no,C,13,may,149,1,364,2,F,no
2766,53,11,M,S,no,6095,yes,yes,C,14,may,410,5,-1,0,U,no
2767,63,11,M,T,no,133,yes,no,C,13,feb,104,2,-1,0,U,no
2768,47,5,M,S,no,1121,no,no,U,20,jun,454,6,-1,0,U,no
2769,54,2,M,S,no,88,yes,no,U,13,may,190,1,-1,0,U,no
2770,45,8,M,S,no,0,no,no,C,19,aug,145,10,-1,0,U,no
2771,28,3,S,T,no,-328,yes,no,T,2,feb,318,2,-1,0,U,no
2772,58,1,M,S,no,610,yes,no,T,29,jul,246,2,-1,0,U,no
2773,48,3,S,T,no,414,no,no,C,21,jul,761,2,-1,0,U,no
2774,35,3,D,T,no,0,yes,no,T,29,oct,171,1,-1,0,U,yes
2775,37,5,M,T,no,0,no,no,U,6,jun,143,1,-1,0,U,no
2776,37,4,M,S,no,685,yes,no,U,6,jun,968,1,-1,0,U,no
2777,37,3,M,P,no,22856,no,no,C,2,jul,154,1,388,1,F,no
2778,25,2,S,S,no,-352,no,no,C,15,jul,246,1,-1,0,U,no
2779,58,4,M,S,no,602,yes,no,C,13,may,201,1,-1,0,U,no
2780,52,3,M,S,no,-588,yes,no,C,22,jul,81,4,-1,0,U,no
2781,19,9,S,S,no,302,no,no,C,16,jul,205,1,-1,0,U,yes
2782,59,4,M,S,no,5314,yes,no,C,5,may,200,3,-1,0,U,no
2783,41,6,M,S,no,64,yes,yes,U,8,may,210,2,-1,0,U,no
2784,34,6,S,T,no,632,no,no,C,22,aug,215,10,-1,0,U,no
2785,35,6,S,S,no,5731,yes,no,C,4,may,164,2,167,4,O,no
2786,41,6,M,S,no,902,no,no,U,16,jun,35,6,-1,0,U,no
2787,28,4,S,S,no,6307,yes,no,U,28,may,615,1,-1,0,U,no
2788,53,3,D,S,no,112,no,yes,C,11,aug,246,3,-1,0,U,no
2789,35,2,M,S,no,0,no,yes,T,9,jul,42,1,-1,0,U,no
2790,33,8,S,T,no,621,no,no,C,8,jul,217,1,-1,0,U,no
2791,37,6,S,S,no,435,yes,no,U,26,may,210,1,-1,0,U,no
2792,32,6,M,S,no,782,yes,no,U,26,may,116,4,-1,0,U,no
2793,32,4,M,S,no,478,yes,no,U,3,jun,200,1,-1,0,U,no
2794,54,2,M,U,no,7864,yes,no,U,15,may,145,4,-1,0,U,no
2795,44,4,M,S,no,1910,yes,no,U,5,jun,41,1,-1,0,U,no
2796,36,6,D,T,no,1174,yes,no,C,18,nov,192,2,-1,0,U,no
2797,56,8,M,S,no,1270,yes,no,C,17,nov,80,2,165,2,O,no
2798,30,3,S,T,no,18,no,no,U,20,may,121,11,-1,0,U,no
2799,36,4,M,S,no,141,yes,no,U,23,may,106,3,-1,0,U,no
2800,43,3,M,T,no,2886,no,no,C,20,nov,230,1,-1,0,U,no
2801,40,6,M,S,no,2715,yes,no,U,29,may,125,2,-1,0,U,no
2802,32,6,S,T,no,1100,yes,yes,C,11,aug,67,1,-1,0,U,no
2803,34,4,M,S,no,516,yes,yes,U,2,jun,26,1,-1,0,U,no
2804,37,2,M,S,no,1,no,no,U,15,may,395,2,-1,0,U,no
2805,28,8,S,S,no,775,no,no,C,29,jan,603,2,-1,0,U,no
2806,35,12,M,P,no,634,no,no,C,7,jul,185,2,-1,0,U,no
2807,53,4,S,S,no,5715,no,no,C,28,jan,287,2,-1,0,U,no
2808,60,8,M,U,no,1088,yes,no,C,26,may,149,1,-1,0,U,no
2809,40,7,M,S,no,1532,yes,yes,C,18,nov,173,7,-1,0,U,no
2810,57,11,M,P,no,75,no,no,C,28,aug,118,2,-1,0,U,no
2811,29,6,S,S,no,103,no,no,U,19,may,314,1,-1,0,U,no
2812,44,4,M,P,no,134,yes,no,C,7,may,378,1,-1,0,U,no
2813,41,8,S,S,no,748,no,no,T,21,nov,94,7,130,3,O,no
2814,47,6,M,S,no,1990,yes,yes,C,25,aug,108,4,-1,0,U,no
2815,43,6,M,T,no,192,no,no,C,5,aug,203,2,-1,0,U,no
2816,37,6,S,S,no,267,no,no,C,13,may,121,1,-1,0,U,no
2817,34,6,S,T,no,586,yes,no,U,16,may,489,2,-1,0,U,no
2818,30,4,S,S,no,648,yes,yes,U,8,may,287,1,-1,0,U,no
2819,57,7,D,S,yes,25,yes,no,C,11,may,652,1,370,4,O,no
2820,26,8,S,S,no,96,yes,no,C,13,may,612,2,348,3,O,no
2821,34,3,M,T,no,1116,yes,no,C,25,jul,53,5,-1,0,U,no
2822,46,6,D,S,no,-90,no,yes,T,17,oct,270,1,-1,0,U,yes
2823,38,7,M,T,no,170,yes,no,C,18,may,442,1,-1,0,U,yes
2824,37,6,S,S,no,3665,no,no,C,12,aug,664,3,-1,0,U,yes
2825,28,3,S,T,no,2380,no,no,C,14,sep,394,2,-1,0,U,no
2826,57,4,M,P,no,179,no,no,U,9,jun,230,3,-1,0,U,no
2827,39,3,M,T,no,763,yes,no,C,11,may,877,7,300,2,O,yes
2828,49,2,M,S,no,320,no,no,T,9,feb,1971,4,-1,0,U,yes
2829,38,6,M,S,no,1960,yes,no,C,21,aug,161,2,-1,0,U,no
2830,27,4,M,S,no,818,yes,no,U,3,jun,188,5,-1,0,U,no
2831,30,8,M,S,no,2678,yes,no,C,18,may,23,5,-1,0,U,no
2832,38,8,M,T,no,1980,no,no,C,5,aug,176,2,-1,0,U,no
2833,36,3,M,T,no,1582,no,no,T,3,feb,26,2,197,1,F,no
2834,38,11,S,U,no,62,no,no,U,19,jun,212,1,-1,0,U,no
2835,59,10,M,P,no,235,no,no,C,13,aug,119,2,-1,0,U,no
2836,37,3,M,T,no,489,yes,no,C,7,aug,205,5,-1,0,U,no
2837,29,5,M,T,no,3931,yes,no,U,3,jun,73,4,-1,0,U,no
2838,43,4,M,S,no,699,yes,yes,C,20,nov,1258,2,122,2,O,yes
2839,33,6,M,S,no,58,yes,no,T,29,aug,57,2,-1,0,U,no
2840,54,10,D,S,no,1327,no,no,U,5,jun,115,2,-1,0,U,no
2841,55,2,M,S,no,557,no,no,U,19,jun,58,1,-1,0,U,no
2842,32,6,S,T,no,741,yes,no,C,11,aug,238,1,-1,0,U,no
2843,48,3,M,P,no,3230,yes,no,T,20,nov,207,3,-1,0,U,no
2844,33,3,S,T,no,1439,yes,no,C,3,jun,178,2,-1,0,U,no
2845,46,8,M,S,no,120,yes,no,U,14,may,20,11,-1,0,U,no
2846,44,3,M,T,no,1058,no,no,C,11,mar,188,3,-1,0,U,yes
2847,47,4,M,P,no,881,yes,no,C,14,may,143,1,370,2,F,no
2848,38,6,M,S,no,6728,no,no,C,25,nov,232,1,96,4,S,yes
2849,80,11,M,S,no,462,no,no,C,7,dec,127,2,-1,0,U,no
2850,40,5,M,S,no,167,yes,yes,C,8,may,380,4,295,1,F,no
2851,43,7,M,T,no,1574,yes,no,C,19,nov,167,3,-1,0,U,no
2852,32,6,S,T,no,1625,no,no,C,22,may,796,1,109,1,F,yes
2853,39,3,M,T,no,562,no,no,C,13,sep,303,2,-1,0,U,no
2854,33,6,M,S,no,9305,yes,no,C,17,apr,407,2,-1,0,U,no
2855,31,6,S,S,no,35,no,yes,C,16,jul,229,1,-1,0,U,no
2856,36,3,S,T,no,0,no,no,C,11,aug,108,2,-1,0,U,no
2857,35,3,S,T,no,2486,yes,no,C,25,may,265,1,-1,0,U,no
2858,25,2,S,S,no,368,no,no,T,25,jul,168,1,-1,0,U,no
2859,33,3,S,S,no,1558,yes,no,C,17,apr,97,1,-1,0,U,no
2860,23,4,S,P,no,8627,yes,no,C,15,may,169,1,346,1,F,no
2861,31,3,S,T,no,2590,no,no,C,23,sep,103,2,484,2,O,no
2862,36,3,M,T,no,0,yes,yes,U,3,jun,599,3,-1,0,U,no
2863,44,6,S,T,no,900,yes,no,C,29,jan,322,2,-1,0,U,no
2864,31,3,S,T,no,385,yes,no,U,21,may,304,1,-1,0,U,no
2865,55,4,M,P,no,1649,yes,no,C,12,may,52,3,-1,0,U,no
2866,51,10,D,S,no,9228,no,no,C,18,jul,655,4,-1,0,U,yes
2867,36,8,M,S,no,0,yes,yes,C,9,feb,101,2,-1,0,U,no
2868,27,1,S,T,no,1,no,no,C,3,feb,65,2,-1,0,U,no
2869,40,2,M,S,no,771,yes,no,C,15,may,173,4,-1,0,U,no
2870,49,2,M,S,no,280,yes,no,T,14,jul,162,3,-1,0,U,no
2871,59,11,M,P,no,46,no,no,C,14,aug,78,2,-1,0,U,no
2872,32,3,M,T,no,2431,yes,no,C,14,may,646,5,-1,0,U,yes
2873,42,11,S,T,no,308,no,no,C,30,jan,114,2,-1,0,U,no
2874,35,3,D,T,no,160,yes,no,U,4,jun,141,6,-1,0,U,no
2875,29,4,S,S,no,555,yes,no,C,15,may,133,4,-1,0,U,no
2876,29,6,S,S,no,778,yes,no,U,6,jun,1994,2,-1,0,U,no
2877,37,4,S,S,no,48,no,no,C,6,may,140,2,-1,0,U,no
2878,49,8,M,P,no,169,yes,no,C,15,may,82,3,-1,0,U,no
2879,51,2,D,S,no,12,yes,no,C,17,nov,150,1,-1,0,U,no
2880,61,10,M,P,no,848,no,no,C,27,apr,605,1,187,1,O,no
2881,43,3,M,S,no,481,yes,no,T,18,nov,164,1,110,2,O,no
2882,42,2,M,T,no,12223,yes,no,C,19,nov,36,1,-1,0,U,no
2883,24,4,M,S,no,-254,yes,yes,U,27,may,290,2,-1,0,U,no
2884,46,5,M,T,no,1148,no,no,T,29,jul,104,2,-1,0,U,no
2885,23,8,S,S,no,5,no,no,U,12,may,413,1,-1,0,U,no
2886,26,2,S,S,no,50,yes,no,C,12,aug,153,1,-1,0,U,no
2887,43,4,D,P,no,92,yes,no,U,15,may,237,2,-1,0,U,no
2888,35,6,S,T,no,470,yes,no,C,25,jul,743,13,-1,0,U,yes
2889,38,6,M,S,no,0,no,no,C,28,aug,82,4,-1,0,U,no
2890,56,1,D,P,no,109,no,no,C,15,jul,924,4,-1,0,U,no
2891,31,2,M,S,no,440,yes,no,U,17,jun,117,3,-1,0,U,no
2892,32,3,S,T,no,0,no,no,C,5,feb,550,4,-1,0,U,yes
2893,28,2,S,S,no,2685,no,yes,U,24,aug,5,1,-1,0,U,no
2894,26,8,D,S,yes,-3,yes,no,U,13,may,181,5,-1,0,U,no
2895,49,3,M,T,no,7007,no,no,C,17,nov,325,2,-1,0,U,no
2896,33,8,M,S,no,220,yes,no,U,27,may,345,1,-1,0,U,no
2897,80,11,M,P,no,1548,no,no,C,6,aug,331,2,-1,0,U,no
2898,40,4,M,S,no,326,yes,yes,C,7,jul,112,1,-1,0,U,no
2899,42,6,D,S,no,0,yes,no,U,30,may,115,6,-1,0,U,no
2900,46,4,M,S,no,123,no,no,C,20,aug,381,3,-1,0,U,no
2901,32,3,S,T,no,697,no,no,C,7,aug,119,1,99,3,F,no
2902,37,2,S,T,no,223,yes,no,U,28,may,25,1,-1,0,U,no
2903,32,9,M,S,no,1694,yes,no,C,28,jan,929,1,-1,0,U,no
2904,53,3,M,T,no,4446,yes,no,U,14,may,429,1,-1,0,U,no
2905,39,3,M,T,no,894,yes,no,C,20,apr,491,1,326,1,O,no
2906,31,6,D,S,no,202,yes,no,C,18,jul,146,1,-1,0,U,no
2907,34,3,S,T,no,0,no,no,C,21,aug,191,2,-1,0,U,no
2908,44,6,M,T,no,1707,no,no,C,8,aug,406,3,-1,0,U,no
2909,35,6,M,S,no,13658,yes,no,T,9,dec,220,2,-1,0,U,no
2910,39,8,M,S,no,406,no,no,C,30,jul,253,5,-1,0,U,no
2911,55,2,M,S,no,96,no,no,T,30,jul,340,2,-1,0,U,no
2912,34,10,M,S,no,0,yes,no,U,30,oct,154,1,-1,0,U,yes
2913,39,6,M,T,no,-276,no,yes,C,11,aug,121,4,-1,0,U,no
2914,58,11,M,S,no,413,no,no,C,27,aug,104,5,-1,0,U,no
2915,37,4,M,P,no,655,yes,no,C,5,feb,127,2,258,4,F,no
2916,56,11,D,P,no,694,no,no,C,29,jan,144,1,102,1,O,yes
2917,32,8,S,S,no,10218,yes,no,C,19,nov,149,2,-1,0,U,no
2918,41,6,S,T,no,1646,yes,no,C,4,feb,261,1,184,6,S,yes
2919,29,8,S,T,no,14,no,no,C,29,sep,87,1,120,1,F,no
2920,44,3,M,T,no,7635,no,no,C,21,aug,719,5,-1,0,U,no
2921,24,4,M,S,no,9,yes,no,U,27,may,292,7,-1,0,U,no
2922,43,3,S,S,no,1029,yes,no,U,2,jun,145,1,-1,0,U,no
2923,26,8,M,T,no,2855,no,no,C,30,mar,52,3,-1,0,U,no
